File Name,Caption,image_file_path,label_class
traffic_incident_image0127.jpg,a truck crashed into a semi - truck on the i - 95 near the intersection of route 66 and route 66 in north bend,.\AIDER\traffic_incident\traffic_incident_image0127.jpg,3
collapsed_building_image0328.jpg,"a building is seen in the rubble of a collapsed building in the town of kaba, japan",.\AIDER\collapsed_building\collapsed_building_image0328.jpg,0
collapsed_building_image0443.jpg,a house that has been torn off and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0443.jpg,0
traffic_incident_image0314.jpg,the scene of a fatal crash on the highway in the town of westport,.\AIDER\traffic_incident\traffic_incident_image0314.jpg,3
flood_image0071.jpg,a flooded street in the desert,.\AIDER\flooded_areas\flood_image0071.jpg,2
flood_image0440.jpg,flooding in the brisbane suburbs,.\AIDER\flooded_areas\flood_image0440.jpg,2
flood_image0430.jpg,a flooded street in the town of port city,.\AIDER\flooded_areas\flood_image0430.jpg,2
collapsed_building_image0178.jpg,a crane is seen in the middle of a building that was destroyed by the tornado,.\AIDER\collapsed_building\collapsed_building_image0178.jpg,0
fire_image0275.jpg,a large fire is seen in the background,.\AIDER\fire\fire_image0275.jpg,1
flood_image0353.jpg,flooding in the city of new orleans,.\AIDER\flooded_areas\flood_image0353.jpg,2
collapsed_building_image0087.jpg,an aerial view of the damage in the town of st albans,.\AIDER\collapsed_building\collapsed_building_image0087.jpg,0
traffic_incident_image0460.jpg,traffic on the m15 in london,.\AIDER\traffic_incident\traffic_incident_image0460.jpg,3
traffic_incident_image0384.jpg,a car crashed into a building in the bronx borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough,.\AIDER\traffic_incident\traffic_incident_image0384.jpg,3
collapsed_building_image0458.jpg,a building is seen in the rubble of a building in the city of tokyo,.\AIDER\collapsed_building\collapsed_building_image0458.jpg,0
traffic_incident_image0311.jpg,the scene of a fatal crash on interstate in the state,.\AIDER\traffic_incident\traffic_incident_image0311.jpg,3
collapsed_building_image0055.jpg,a fire broke through the roof of a building in the bronx,.\AIDER\collapsed_building\collapsed_building_image0055.jpg,0
traffic_incident_image0224.jpg,traffic backed on i - 95 in san,.\AIDER\traffic_incident\traffic_incident_image0224.jpg,3
fire_image0133.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0133.jpg,1
fire_image0167.jpg,a fire burns in the middle of a field,.\AIDER\fire\fire_image0167.jpg,1
collapsed_building_image0222.jpg,a building is seen in the rubble of a collapsed building,.\AIDER\collapsed_building\collapsed_building_image0222.jpg,0
collapsed_building_image0114.jpg,"a view of the collapsed houses in the town of san on august 29, 2013",.\AIDER\collapsed_building\collapsed_building_image0114.jpg,0
flood_image0129.jpg,a flooded area in the city of ahmedabad,.\AIDER\flooded_areas\flood_image0129.jpg,2
flood_image0305.jpg,a flooded parking lot,.\AIDER\flooded_areas\flood_image0305.jpg,2
fire_image0519.jpg,a car is on fire in the street,.\AIDER\fire\fire_image0519.jpg,1
collapsed_building_image0175.jpg,a large building is seen in the middle of a town,.\AIDER\collapsed_building\collapsed_building_image0175.jpg,0
fire_image0297.jpg,a fire burns in the distance of a field,.\AIDER\fire\fire_image0297.jpg,1
fire_image0079.jpg,a house is engulfed by a fire in the area of a residential area,.\AIDER\fire\fire_image0079.jpg,1
traffic_incident_image0034.jpg,"the wreckage of a plane that crashed in the village of gori, near the town of gori",.\AIDER\traffic_incident\traffic_incident_image0034.jpg,3
collapsed_building_image0019.jpg,a building that has been demolished and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0019.jpg,0
collapsed_building_image0424.jpg,the wreckage of a plane that crashed on the runway at the airport,.\AIDER\collapsed_building\collapsed_building_image0424.jpg,0
flood_image0478.jpg,"a flooded street in the town of san, california",.\AIDER\flooded_areas\flood_image0478.jpg,2
collapsed_building_image0286.jpg,a view of the destruction of a building in the town of san,.\AIDER\collapsed_building\collapsed_building_image0286.jpg,0
traffic_incident_image0058.jpg,the scene of a fatal crash on the highway in the town of west bend,.\AIDER\traffic_incident\traffic_incident_image0058.jpg,3
collapsed_building_image0429.jpg,a bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull bull,.\AIDER\collapsed_building\collapsed_building_image0429.jpg,0
flood_image0510.jpg,a flooded street in the town of person,.\AIDER\flooded_areas\flood_image0510.jpg,2
flood_image0389.jpg,a flooded street in the city of houston,.\AIDER\flooded_areas\flood_image0389.jpg,2
fire_image0159.jpg,the fire is seen from the roof of the building,.\AIDER\fire\fire_image0159.jpg,1
collapsed_building_image0032.jpg,a house that was destroyed by the tornado,.\AIDER\collapsed_building\collapsed_building_image0032.jpg,0
traffic_incident_image0440.jpg,a car is seen in the middle of the road after it crashed into a pile of garbage,.\AIDER\traffic_incident\traffic_incident_image0440.jpg,3
fire_image0212.jpg,a fire is seen in the background of a large warehouse,.\AIDER\fire\fire_image0212.jpg,1
flood_image0134.jpg,flooding in the netherlands,.\AIDER\flooded_areas\flood_image0134.jpg,2
collapsed_building_image0215.jpg,people stand in the rubble of a building in kathmandu,.\AIDER\collapsed_building\collapsed_building_image0215.jpg,0
traffic_incident_image0217.jpg,the scene of a fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal,.\AIDER\traffic_incident\traffic_incident_image0217.jpg,3
flood_image0240.jpg,a flooded street in the suburbs of sydney,.\AIDER\flooded_areas\flood_image0240.jpg,2
collapsed_building_image0327.jpg,a large building with a lot of debris on top,.\AIDER\collapsed_building\collapsed_building_image0327.jpg,0
fire_image0050.jpg,a large fire is seen in the middle of a shopping center,.\AIDER\fire\fire_image0050.jpg,1
flood_image0106.jpg,flooding in the midwest region,.\AIDER\flooded_areas\flood_image0106.jpg,2
fire_image0190.jpg,"a fire burns in the hills behind a home in the santa - sur, california",.\AIDER\fire\fire_image0190.jpg,1
fire_image0264.jpg,a fire burns through the trees in the amazon rainforest,.\AIDER\fire\fire_image0264.jpg,1
traffic_incident_image0421.jpg,the scene of a fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal fatal,.\AIDER\traffic_incident\traffic_incident_image0421.jpg,3
collapsed_building_image0342.jpg,the scene of the explosion in the city of brussels,.\AIDER\collapsed_building\collapsed_building_image0342.jpg,0
fire_image0119.jpg,a large fire is seen from the air,.\AIDER\fire\fire_image0119.jpg,1
collapsed_building_image0148.jpg,a large pile of rubble in a city,.\AIDER\collapsed_building\collapsed_building_image0148.jpg,0
flood_image0191.jpg,a flooded area with houses and trees,.\AIDER\flooded_areas\flood_image0191.jpg,2
collapsed_building_image0361.jpg,"a house is seen in the aftermath of a tornado in the town of san, california",.\AIDER\collapsed_building\collapsed_building_image0361.jpg,0
collapsed_building_image0084.jpg,the aftermath of the collapsed building in the city of sao sao sao sao sao sao sao sao sao sao sao,.\AIDER\collapsed_building\collapsed_building_image0084.jpg,0
collapsed_building_image0049.jpg,the wreckage of a plane that crashed in the middle of the city,.\AIDER\collapsed_building\collapsed_building_image0049.jpg,0
collapsed_building_image0469.jpg,a house is seen in the aftermath of hurricane sandy,.\AIDER\collapsed_building\collapsed_building_image0469.jpg,0
collapsed_building_image0156.jpg,a large building with a lot of rubble on top,.\AIDER\collapsed_building\collapsed_building_image0156.jpg,0
flood_image0093.jpg,a flooded neighborhood in the city,.\AIDER\flooded_areas\flood_image0093.jpg,2
flood_image0022.jpg,a house is seen in the middle of a street in the desert,.\AIDER\flooded_areas\flood_image0022.jpg,2
flood_image0194.jpg,a flooded street in the city of winnipeg,.\AIDER\flooded_areas\flood_image0194.jpg,2
flood_image0400.jpg,a flooded street in the city of houston,.\AIDER\flooded_areas\flood_image0400.jpg,2
flood_image0437.jpg,flooding in the city of houston,.\AIDER\flooded_areas\flood_image0437.jpg,2
traffic_incident_image0162.jpg,the truck that crashed into the side of the road,.\AIDER\traffic_incident\traffic_incident_image0162.jpg,3
collapsed_building_image0501.jpg,a large building that has been torn down,.\AIDER\collapsed_building\collapsed_building_image0501.jpg,0
traffic_incident_image0245.jpg,"a truck that crashed into a bridge in the town of st louis, missouri",.\AIDER\traffic_incident\traffic_incident_image0245.jpg,3
collapsed_building_image0180.jpg,a building that has been demolished and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0180.jpg,0
flood_image0476.jpg,a flooded street in the aftermath of hurricane sandy,.\AIDER\flooded_areas\flood_image0476.jpg,2
traffic_incident_image0236.jpg,the scene of a fatal crash on the northbound in the bronx,.\AIDER\traffic_incident\traffic_incident_image0236.jpg,3
fire_image0349.jpg,a fire burns in the area of a residential neighborhood in the city of detroit,.\AIDER\fire\fire_image0349.jpg,1
fire_image0399.jpg,a fire is seen from above the house,.\AIDER\fire\fire_image0399.jpg,1
flood_image0150.jpg,a flooded street in a residential area,.\AIDER\flooded_areas\flood_image0150.jpg,2
traffic_incident_image0095.jpg,a car is on the side of the road,.\AIDER\traffic_incident\traffic_incident_image0095.jpg,3
fire_image0018.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0018.jpg,1
collapsed_building_image0347.jpg,a view of the destroyed buildings in the city of aleppo,.\AIDER\collapsed_building\collapsed_building_image0347.jpg,0
flood_image0472.jpg,flooding in the city of norwich,.\AIDER\flooded_areas\flood_image0472.jpg,2
traffic_incident_image0446.jpg,a truck crashed on the northbound highway in the city of los,.\AIDER\traffic_incident\traffic_incident_image0446.jpg,3
traffic_incident_image0423.jpg,the wreckage of a plane that crashed on the interstate highway in kansas,.\AIDER\traffic_incident\traffic_incident_image0423.jpg,3
traffic_incident_image0458.jpg,a police car is parked on the side of a road,.\AIDER\traffic_incident\traffic_incident_image0458.jpg,3
flood_image0006.jpg,flooding in the city of new orleans,.\AIDER\flooded_areas\flood_image0006.jpg,2
fire_image0091.jpg,a fire is seen in the middle of the city,.\AIDER\fire\fire_image0091.jpg,1
traffic_incident_image0325.jpg,a car crashed into a building in the bronx borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough,.\AIDER\traffic_incident\traffic_incident_image0325.jpg,3
collapsed_building_image0244.jpg,a building that has been destroyed by the tornado,.\AIDER\collapsed_building\collapsed_building_image0244.jpg,0
fire_image0413.jpg,a large fire in the middle of a field,.\AIDER\fire\fire_image0413.jpg,1
flood_image0059.jpg,"a flooded street in the town of santa, california",.\AIDER\flooded_areas\flood_image0059.jpg,2
flood_image0475.jpg,a flooded street in the philippines,.\AIDER\flooded_areas\flood_image0475.jpg,2
collapsed_building_image0313.jpg,"an aerial view of the rubble of a building in the city of tokyo on november 29, 2013",.\AIDER\collapsed_building\collapsed_building_image0313.jpg,0
collapsed_building_image0436.jpg,"a crane is seen in the wreckage of a house in the town of st petersburg, russia",.\AIDER\collapsed_building\collapsed_building_image0436.jpg,0
traffic_incident_image0383.jpg,a car that was involved in a crash on the corner of a street,.\AIDER\traffic_incident\traffic_incident_image0383.jpg,3
flood_image0238.jpg,a flooded street in a residential area,.\AIDER\flooded_areas\flood_image0238.jpg,2
collapsed_building_image0309.jpg,a large pile of houses in the middle of a city,.\AIDER\collapsed_building\collapsed_building_image0309.jpg,0
collapsed_building_image0431.jpg,the aftermath of the world trade center in the city of tokyo,.\AIDER\collapsed_building\collapsed_building_image0431.jpg,0
fire_image0150.jpg,the fire is seen from above the roof of a house in the area of the hollywood neighborhood,.\AIDER\fire\fire_image0150.jpg,1
collapsed_building_image0371.jpg,a house is seen in the rubble of a destroyed neighborhood,.\AIDER\collapsed_building\collapsed_building_image0371.jpg,0
fire_image0056.jpg,"a fire burns in the hills near the town of santa feli, on the outskirts of santa feli",.\AIDER\fire\fire_image0056.jpg,1
traffic_incident_image0443.jpg,a semi - truck is towed on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0443.jpg,3
collapsed_building_image0182.jpg,a building that has been torn off and is being demolished,.\AIDER\collapsed_building\collapsed_building_image0182.jpg,0
traffic_incident_image0221.jpg,the scene of the crash on the bruce highway in the northern territory of queensland,.\AIDER\traffic_incident\traffic_incident_image0221.jpg,3
fire_image0111.jpg,the twin towers are seen in flames as they are seen from the ground,.\AIDER\fire\fire_image0111.jpg,1
flood_image0262.jpg,"flooding in houston, texas",.\AIDER\flooded_areas\flood_image0262.jpg,2
flood_image0298.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0298.jpg,2
fire_image0478.jpg,a fire burns through the trees in the santa - laredon forest,.\AIDER\fire\fire_image0478.jpg,1
fire_image0303.jpg,a fire burns through the trees in the hills,.\AIDER\fire\fire_image0303.jpg,1
flood_image0419.jpg,"a flooded street in the town of moore, texas",.\AIDER\flooded_areas\flood_image0419.jpg,2
traffic_incident_image0353.jpg,a truck crashed on the side of the highway,.\AIDER\traffic_incident\traffic_incident_image0353.jpg,3
fire_image0464.jpg,"a car drives past a burning area in the town of santa, california",.\AIDER\fire\fire_image0464.jpg,1
flood_image0085.jpg,"a flooded street in the town of santa, california",.\AIDER\flooded_areas\flood_image0085.jpg,2
collapsed_building_image0297.jpg,a man is standing in the rubble,.\AIDER\collapsed_building\collapsed_building_image0297.jpg,0
traffic_incident_image0274.jpg,the car was towed from the side of the road,.\AIDER\traffic_incident\traffic_incident_image0274.jpg,3
collapsed_building_image0462.jpg,a large pile of buildings in a city,.\AIDER\collapsed_building\collapsed_building_image0462.jpg,0
flood_image0297.jpg,a flooded river in the philippines,.\AIDER\flooded_areas\flood_image0297.jpg,2
flood_image0228.jpg,"a flooded street in the city of houston, texas",.\AIDER\flooded_areas\flood_image0228.jpg,2
collapsed_building_image0378.jpg,a building that has been destroyed by fire,.\AIDER\collapsed_building\collapsed_building_image0378.jpg,0
fire_image0288.jpg,a large fire is seen from the air,.\AIDER\fire\fire_image0288.jpg,1
traffic_incident_image0021.jpg,"a train is seen after it deraileded on the tracks in the village of goslund, near the town of goslund, in the netherlands",.\AIDER\traffic_incident\traffic_incident_image0021.jpg,3
collapsed_building_image0106.jpg,a building that has been destroyed by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0106.jpg,0
collapsed_building_image0127.jpg,a pile of rubble and debris,.\AIDER\collapsed_building\collapsed_building_image0127.jpg,0
flood_image0457.jpg,flooding in the city of indianapolis,.\AIDER\flooded_areas\flood_image0457.jpg,2
flood_image0291.jpg,a flooded street in the philippines,.\AIDER\flooded_areas\flood_image0291.jpg,2
fire_image0359.jpg,a large fire is seen from the air,.\AIDER\fire\fire_image0359.jpg,1
collapsed_building_image0356.jpg,a large field with a tractor and a tractor,.\AIDER\collapsed_building\collapsed_building_image0356.jpg,0
traffic_incident_image0092.jpg,the crash occurred on the m6 near the junction of the m6,.\AIDER\traffic_incident\traffic_incident_image0092.jpg,3
fire_image0172.jpg,a fire burns in the hills near the town of santa feli,.\AIDER\fire\fire_image0172.jpg,1
traffic_incident_image0218.jpg,a crash on the i - 95 near the intersection of interstate and i - 10,.\AIDER\traffic_incident\traffic_incident_image0218.jpg,3
flood_image0519.jpg,flooding in the mississippi river,.\AIDER\flooded_areas\flood_image0519.jpg,2
fire_image0394.jpg,"a helicopter flies over the city of wuzhou, china",.\AIDER\fire\fire_image0394.jpg,1
collapsed_building_image0210.jpg,a pile of debris in a yard,.\AIDER\collapsed_building\collapsed_building_image0210.jpg,0
fire_image0406.jpg,a large crater with a lava flow,.\AIDER\fire\fire_image0406.jpg,1
collapsed_building_image0141.jpg,a building that has been demolished by a crane,.\AIDER\collapsed_building\collapsed_building_image0141.jpg,0
flood_image0435.jpg,a flooded street in a residential neighborhood,.\AIDER\flooded_areas\flood_image0435.jpg,2
flood_image0352.jpg,"flooding in the city of new orleans, louisiana",.\AIDER\flooded_areas\flood_image0352.jpg,2
traffic_incident_image0445.jpg,the car was towed into the house,.\AIDER\traffic_incident\traffic_incident_image0445.jpg,3
traffic_incident_image0049.jpg,a police car is seen in this aerial image,.\AIDER\traffic_incident\traffic_incident_image0049.jpg,3
flood_image0089.jpg,"flooding in the city of moore, ok",.\AIDER\flooded_areas\flood_image0089.jpg,2
flood_image0002.jpg,a flooded village in the town of person,.\AIDER\flooded_areas\flood_image0002.jpg,2
flood_image0214.jpg,a flooded village in the philippines,.\AIDER\flooded_areas\flood_image0214.jpg,2
fire_image0201.jpg,a fire is seen from the roof of a building in downtown,.\AIDER\fire\fire_image0201.jpg,1
flood_image0261.jpg,a flooded street in the town of bunda,.\AIDER\flooded_areas\flood_image0261.jpg,2
traffic_incident_image0382.jpg,the crash occurred on the northbound highway in the area of the intersection,.\AIDER\traffic_incident\traffic_incident_image0382.jpg,3
flood_image0253.jpg,a flooded street with houses and buildings,.\AIDER\flooded_areas\flood_image0253.jpg,2
fire_image0382.jpg,"a fire burns in the hills near the town of santa y, california",.\AIDER\fire\fire_image0382.jpg,1
collapsed_building_image0011.jpg,the wreckage of a plane that crashed in the middle of the city,.\AIDER\collapsed_building\collapsed_building_image0011.jpg,0
traffic_incident_image0173.jpg,a truck is stuck on a snowy road,.\AIDER\traffic_incident\traffic_incident_image0173.jpg,3
flood_image0515.jpg,"a flooded area in the town of laredo, mexico",.\AIDER\flooded_areas\flood_image0515.jpg,2
collapsed_building_image0283.jpg,a pile of junk in a yard,.\AIDER\collapsed_building\collapsed_building_image0283.jpg,0
fire_image0300.jpg,"a fire burns in the mountains near the town of santa feli, california",.\AIDER\fire\fire_image0300.jpg,1
flood_image0523.jpg,a flooded street in the philippines,.\AIDER\flooded_areas\flood_image0523.jpg,2
collapsed_building_image0292.jpg,a car is parked in the rubble of a building,.\AIDER\collapsed_building\collapsed_building_image0292.jpg,0
fire_image0244.jpg,a helicopter drops a plume of smoke from the fire,.\AIDER\fire\fire_image0244.jpg,1
fire_image0116.jpg,a fire burns in the distance of a field,.\AIDER\fire\fire_image0116.jpg,1
fire_image0468.jpg,a large fire is burning in the middle of a field,.\AIDER\fire\fire_image0468.jpg,1
flood_image0272.jpg,flooding in the mississippi river,.\AIDER\flooded_areas\flood_image0272.jpg,2
collapsed_building_image0130.jpg,"a building is seen in the aftermath of a building in the city of san, california",.\AIDER\collapsed_building\collapsed_building_image0130.jpg,0
flood_image0169.jpg,a flooded parking lot in a city,.\AIDER\flooded_areas\flood_image0169.jpg,2
fire_image0333.jpg,a fire burns through the trees in the santa - sur - sur - sur - sur - sur - sur,.\AIDER\fire\fire_image0333.jpg,1
collapsed_building_image0324.jpg,a large building is seen in the middle of a devastated neighborhood,.\AIDER\collapsed_building\collapsed_building_image0324.jpg,0
flood_image0082.jpg,"a car is submerged in flood waters in the town of buna, queensland",.\AIDER\flooded_areas\flood_image0082.jpg,2
fire_image0364.jpg,a fire burns in the distance of a forest,.\AIDER\fire\fire_image0364.jpg,1
fire_image0489.jpg,a large fire is seen in the distance of a residential neighborhood,.\AIDER\fire\fire_image0489.jpg,1
traffic_incident_image0348.jpg,a school bus is on the tracks after it crashed into a train,.\AIDER\traffic_incident\traffic_incident_image0348.jpg,3
traffic_incident_image0088.jpg,a car is seen on the side of a bridge,.\AIDER\traffic_incident\traffic_incident_image0088.jpg,3
fire_image0395.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0395.jpg,1
fire_image0185.jpg,a fire burns in the hills above the town of santa feli,.\AIDER\fire\fire_image0185.jpg,1
collapsed_building_image0216.jpg,a view of the destruction of a building in kathmandu,.\AIDER\collapsed_building\collapsed_building_image0216.jpg,0
flood_image0023.jpg,a car is parked in a flooded street,.\AIDER\flooded_areas\flood_image0023.jpg,2
traffic_incident_image0358.jpg,"a car crashed into a building in the 600 block of south avenue in los on monday, may 19, 2019",.\AIDER\traffic_incident\traffic_incident_image0358.jpg,3
flood_image0256.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0256.jpg,2
collapsed_building_image0159.jpg,a large pile of rubble and rubble in the middle of a city,.\AIDER\collapsed_building\collapsed_building_image0159.jpg,0
flood_image0276.jpg,flooding in the midwest region,.\AIDER\flooded_areas\flood_image0276.jpg,2
flood_image0003.jpg,flooding in the florida gulf,.\AIDER\flooded_areas\flood_image0003.jpg,2
fire_image0415.jpg,a fire is seen in the middle of the highway,.\AIDER\fire\fire_image0415.jpg,1
fire_image0331.jpg,a large plume of smoke rises from the kilaua volcano in the tonga islands,.\AIDER\fire\fire_image0331.jpg,1
fire_image0124.jpg,the fire is seen from the roof of notre cathedral in paris,.\AIDER\fire\fire_image0124.jpg,1
fire_image0006.jpg,a fire burns in the roof of a house,.\AIDER\fire\fire_image0006.jpg,1
flood_image0426.jpg,flooding in the midwest,.\AIDER\flooded_areas\flood_image0426.jpg,2
flood_image0521.jpg,a flooded road in the city,.\AIDER\flooded_areas\flood_image0521.jpg,2
fire_image0087.jpg,a fire is seen from the top of a building in the city,.\AIDER\fire\fire_image0087.jpg,1
collapsed_building_image0196.jpg,a large building with a lot of rubble in the middle of the city,.\AIDER\collapsed_building\collapsed_building_image0196.jpg,0
traffic_incident_image0119.jpg,"a highway with cars on it and a sign that says,'i'm '",.\AIDER\traffic_incident\traffic_incident_image0119.jpg,3
traffic_incident_image0008.jpg,a large group of cars,.\AIDER\traffic_incident\traffic_incident_image0008.jpg,3
collapsed_building_image0411.jpg,a pile of wood chips and debris,.\AIDER\collapsed_building\collapsed_building_image0411.jpg,0
collapsed_building_image0097.jpg,a large building that has been torn down,.\AIDER\collapsed_building\collapsed_building_image0097.jpg,0
collapsed_building_image0441.jpg,a house that was damaged by the tornado,.\AIDER\collapsed_building\collapsed_building_image0441.jpg,0
traffic_incident_image0184.jpg,a large amount of water is seen on the road in the aftermath of the san area,.\AIDER\traffic_incident\traffic_incident_image0184.jpg,3
collapsed_building_image0157.jpg,a large building that has been destroyed by the earthquake,.\AIDER\collapsed_building\collapsed_building_image0157.jpg,0
collapsed_building_image0420.jpg,a large building with a lot of windows,.\AIDER\collapsed_building\collapsed_building_image0420.jpg,0
traffic_incident_image0426.jpg,two cars are parked on the side of a road,.\AIDER\traffic_incident\traffic_incident_image0426.jpg,3
collapsed_building_image0478.jpg,"the roof of a house that was destroyed by fire in the area of the town of santa, california",.\AIDER\collapsed_building\collapsed_building_image0478.jpg,0
traffic_incident_image0339.jpg,a car is seen on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0339.jpg,3
fire_image0158.jpg,"a fire burns in the hills of santa feli, california",.\AIDER\fire\fire_image0158.jpg,1
flood_image0030.jpg,a man is seen in the rain as he walks through the streets,.\AIDER\flooded_areas\flood_image0030.jpg,2
traffic_incident_image0356.jpg,the scene of a car crash in the parking lot of a building,.\AIDER\traffic_incident\traffic_incident_image0356.jpg,3
flood_image0397.jpg,flooded water in the middle of a village,.\AIDER\flooded_areas\flood_image0397.jpg,2
collapsed_building_image0448.jpg,"the ruins of the old town of poo, italy",.\AIDER\collapsed_building\collapsed_building_image0448.jpg,0
fire_image0043.jpg,a fire is burning in the middle of a field,.\AIDER\fire\fire_image0043.jpg,1
collapsed_building_image0179.jpg,a crane is seen in the rubble of a building in the aftermath,.\AIDER\collapsed_building\collapsed_building_image0179.jpg,0
collapsed_building_image0391.jpg,a pile of rubble in the middle of a city,.\AIDER\collapsed_building\collapsed_building_image0391.jpg,0
fire_image0068.jpg,a large area with a lot of buildings and trees,.\AIDER\fire\fire_image0068.jpg,1
flood_image0241.jpg,flooding in the florida gulf,.\AIDER\flooded_areas\flood_image0241.jpg,2
traffic_incident_image0185.jpg,the crash occurred on the i - 95 near the intersection of highway 101 and i - 95,.\AIDER\traffic_incident\traffic_incident_image0185.jpg,3
flood_image0282.jpg,a flooded neighborhood in the city of houston,.\AIDER\flooded_areas\flood_image0282.jpg,2
traffic_incident_image0120.jpg,the scene of a fatal crash on the northbound highway in the city of los,.\AIDER\traffic_incident\traffic_incident_image0120.jpg,3
fire_image0421.jpg,a large fire is seen from the roof of a building in the city,.\AIDER\fire\fire_image0421.jpg,1
fire_image0310.jpg,a large fire is seen in the distance of a highway,.\AIDER\fire\fire_image0310.jpg,1
traffic_incident_image0307.jpg,a long line of cars,.\AIDER\traffic_incident\traffic_incident_image0307.jpg,3
flood_image0386.jpg,"flooding in the village of strett, near the village of strett",.\AIDER\flooded_areas\flood_image0386.jpg,2
flood_image0443.jpg,"a flooded street in the town of port city, queensland",.\AIDER\flooded_areas\flood_image0443.jpg,2
fire_image0154.jpg,a fire is seen from the side of a mountain,.\AIDER\fire\fire_image0154.jpg,1
collapsed_building_image0143.jpg,"the scene of a house fire in the 600 block of west 23rd street in brooklyn on monday, june 6, 2012",.\AIDER\collapsed_building\collapsed_building_image0143.jpg,0
flood_image0517.jpg,a flooded street in the suburb of townsville,.\AIDER\flooded_areas\flood_image0517.jpg,2
flood_image0450.jpg,flooding in the philippines,.\AIDER\flooded_areas\flood_image0450.jpg,2
fire_image0354.jpg,the fires in the amazon rainforest,.\AIDER\fire\fire_image0354.jpg,1
collapsed_building_image0422.jpg,a car is parked in a pile of rubble,.\AIDER\collapsed_building\collapsed_building_image0422.jpg,0
fire_image0126.jpg,a fire burns through the trees,.\AIDER\fire\fire_image0126.jpg,1
flood_image0404.jpg,a flooded area with houses and trees,.\AIDER\flooded_areas\flood_image0404.jpg,2
fire_image0289.jpg,a fire burns in the hills near the town of person,.\AIDER\fire\fire_image0289.jpg,1
flood_image0058.jpg,"a flooded street in the town of moore, texas",.\AIDER\flooded_areas\flood_image0058.jpg,2
fire_image0105.jpg,a fire burns in the hills,.\AIDER\fire\fire_image0105.jpg,1
collapsed_building_image0295.jpg,a large pile of rubble in a building,.\AIDER\collapsed_building\collapsed_building_image0295.jpg,0
flood_image0405.jpg,a flooded street in a city,.\AIDER\flooded_areas\flood_image0405.jpg,2
fire_image0452.jpg,a fire is seen from the air as it burns,.\AIDER\fire\fire_image0452.jpg,1
traffic_incident_image0387.jpg,a man is seen in the middle of a neighborhood in the aftermath of hurricane damage,.\AIDER\traffic_incident\traffic_incident_image0387.jpg,3
collapsed_building_image0089.jpg,"a building is seen in the rubble of a collapsed house in the town of san, italy",.\AIDER\collapsed_building\collapsed_building_image0089.jpg,0
collapsed_building_image0042.jpg,a crane is seen on the roof of a building in the aftermath,.\AIDER\collapsed_building\collapsed_building_image0042.jpg,0
traffic_incident_image0284.jpg,the scene of a fatal crash on the i - 95 near the intersection of interstate and interstate,.\AIDER\traffic_incident\traffic_incident_image0284.jpg,3
traffic_incident_image0419.jpg,a truck crashed on the interstate in the state,.\AIDER\traffic_incident\traffic_incident_image0419.jpg,3
collapsed_building_image0132.jpg,the roof of a building that was damaged by fire,.\AIDER\collapsed_building\collapsed_building_image0132.jpg,0
traffic_incident_image0346.jpg,a truck is on the side of a highway,.\AIDER\traffic_incident\traffic_incident_image0346.jpg,3
collapsed_building_image0410.jpg,a pile of wood chips and debris,.\AIDER\collapsed_building\collapsed_building_image0410.jpg,0
traffic_incident_image0350.jpg,a car crashed into a building in the bronx borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough borough,.\AIDER\traffic_incident\traffic_incident_image0350.jpg,3
traffic_incident_image0400.jpg,a bus crashed into a house in the block of a block of land,.\AIDER\traffic_incident\traffic_incident_image0400.jpg,3
flood_image0339.jpg,flooding in the philippines,.\AIDER\flooded_areas\flood_image0339.jpg,2
flood_image0499.jpg,a flooded area in the city of indianapolis,.\AIDER\flooded_areas\flood_image0499.jpg,2
collapsed_building_image0165.jpg,the fire destroyed the building and destroyed the building,.\AIDER\collapsed_building\collapsed_building_image0165.jpg,0
fire_image0214.jpg,a fire is seen from the roof of a building in the city of san,.\AIDER\fire\fire_image0214.jpg,1
collapsed_building_image0291.jpg,a car is parked in the rubble of a building,.\AIDER\collapsed_building\collapsed_building_image0291.jpg,0
flood_image0329.jpg,"flooding in the city of houston, texas",.\AIDER\flooded_areas\flood_image0329.jpg,2
traffic_incident_image0010.jpg,the scene of a fatal car crash on the highway,.\AIDER\traffic_incident\traffic_incident_image0010.jpg,3
